name,recipie,category,image_name,image_ext,image_url
Black Cherry Espresso BBQ Pig Wings,"BLACK CHERRY ESPRESSO BBQ PIG WINGS
1 lb. boneless pork shoulder roast
1batch Joffrey's Coffee Rub
1 batch Monin Black Cherry Espresso BBQ Sauce
JOFFREY'S COFFEE RUB
4 tsp. Joffrey's Valor Blend Coffee (finely ground)
4 tsp. kosher salt
2 Tbsp. dark brown sugar
1/2 tsp. paprika
1/4 tsp. onion powder
1/4 tsp. ground cayenne pepper
(Place all ingredients into a mixing bowl and mix until combined.)
MONIN BLACK CHERRY ESPRESSO GOLD BBQ SAUCE
2 cups mustard style BBQ Sauce
1 cup Monin Black Cherry Pur&eacute;e
1/4 cup Monin True Brewed Espresso Concentrate
(Place all ingredients into a mixing bowl and mix until combined.)

BLACK CHERRY ESPRESSO BBQ PIG WINGS
Preheat smoker to 225 degrees F, use either hickory or applewood.
Cut boneless pork shoulder into 1-inch thick slices and then cut each of those slices 1-inch thick again.
In a large bowl, combine your cut pork and Joffrey's Coffee Rub. Mix by hand until thoroughly coated.
Place in smoker and allow to smoke for between 1 and 1 1/2 hours or until they register at least 165 degrees F when the thickest piece is checked.
Remove from heat.
Place in a heatproof bowl and add Monin Black Cherry Espresso BBQ Sauce, toss to coat.
Serve and enjoy.",coffee,1725658569_024922.jpg,jpg,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/b/l/black_cherry_espresso_bbq_pig_wings.jpg
Blackberry Lavender White Mocha,"1/2 oz. Monin White Chocolate Sauce
1/4 oz. Monin Lavender Syrup
1/2 oz. Monin Blackberry Syrup
2 shot(s) espresso
Fill with steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725658573_91531.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/6/4/6427b947-8624-45fe-a519-9322f69f7ca2-2_1.png
Blarney Kissed Coffee,"1 1/4 oz. Irish whiskey
1/4 oz. Monin Spiced Brown Sugar Syrup
1/2 oz. Monin Irish Cream Syrup
1 oz. half & half
Fill with fresh brewed coffee

Fill serving glass full of hot water to warm glass.
Discard hot water and pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",coffee,1725658578_9309893.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/0/906f6752-397f-457c-b97f-fdcbc41cf07f-2.png
Blueberry Lavender Iced Latte,"1/2 oz. Monin Blueberry Syrup
1/2 oz. Monin Lavender Syrup
2 shot(s) espresso
Fill with cold milk

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",coffee,1725658583_9085593.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/b/l/blueberry_lavender_iced_latte.png
Blueberry Muffin Latte,"1/2 oz. Monin Brown Butter Syrup
3/4 oz. Monin Blueberry Syrup
2 shot(s) espresso
Fill with steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725658588_9485264.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/5/3/53ca0dc0-e320-441b-b957-2321501b3bf6-2.png
Blueberry White Chocolate Coffee,"1/2 oz. Monin White Chocolate Sauce
1/2 oz. Monin Blueberry Syrup
2 oz. half & half
Fill with fresh brewed coffee

Fill serving glass full of hot water to warm glass.
Discard hot water and pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",coffee,1725658593_9060915.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/a/f/aff18cb6-6aac-4a2b-8237-b1ff102339c9-2_1.png
Blueberry White Mocha,"1 oz. Monin White Chocolate Sauce
3/4 oz. Monin Blueberry Syrup
2 shot(s) espresso
10 oz. steamed milk

Fill serving glass with ice.
Add remaining ingredients in the order listed.
Stir well or transfer from serving glass to other glass and back to mix.
Garnish.",coffee,1725658598_9116688.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/8/7/87caf838-b69a-43f4-97d8-2dab6f329761-2_1.png
Bourbon Spice Iced Coffee,"ice
1 1/4 oz. bourbon
1 oz. Monin Iced Coffee Concentrate
1/2 oz. Monin Cinnamon Bun Syrup
4 oz. cold milk

Fill serving glass full of ice.
Pour ingredients into mixing tin in order listed.
Add ice from serving glass.
Cap, shake and pour back into serving glass.
Add garnish and serve.",coffee,1725658603_9012566.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/d/a/dadbd66f-e040-46cc-baf5-bfb9e9d24d94-1.png
Breakfast Blend Cocktail,"1 1/4 oz. bourbon
3/4 oz. Monin Maple Pancake Syrup
1 oz. Monin Iced Coffee Concentrate
5 oz. milk

Fill serving glass full of ice.
Pour ingredients into mixing tin in order listed.
Add ice from serving glass.
Cap, shake and pour back into serving glass.
Add garnish and serve.",coffee,1725658608_7534583.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/2/1/2169f331-7b4d-4acc-9edb-c8fa428bd357-2.png
Breakfast In Bed Latte,"3/4 oz. Monin Maple Spice Syrup
1/4 tsp. Monin Hickory Smoke Syrup
1 shot(s) espresso
steamed 2% milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725658613_6194315.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/4/7/47f32a11-0543-44d2-a963-1db836c37fde-2_1.png
Brown Butter Brulee,"3/4 oz. Monin Crème Caramel Syrup
1/2 oz. Monin Brown Butter Syrup
2 shot(s) espresso
Fill with steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725658618_4655771.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/e/a/ea5be1a9-b487-4ca8-a9ac-6416329901cc-2.png
Brown Butter Latte,"1 oz. Monin Brown Butter Syrup
2 shot(s) espresso
Fill steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725658623_3436544.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/b/b/bbfb2275-9c22-438c-b9ef-db2a7c94c265-2.png
Brown Butter Mocha,"1/2 oz. Monin Brown Butter Syrup
1/2 oz. Monin Dark Chocolate Sauce
2 shot(s) espresso
Fill steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725658628_2392042.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/8/1/811f8132-9c3e-4789-9b50-85a9d180f00a-2.png
Brown Butter Toffee Latte,"1 oz. Monin Brown Butter Toffee Syrup
2 shot(s) espresso
Fill with steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725658633_3002355.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/d/0dca432c-a246-49c0-890d-5637c436bdbd-2.png
Bruleed Butter Martini,"1 1/2 oz. vodka
1/2 oz. liqueur
1/2 oz. Monin Toasted Marshmallow Syrup
1/2 oz. Monin Brown Butter Syrup
1 oz. espresso

Chill serving glass.
Pour ingredients into mixing glass with 2/3 ice in order listed.
Cap, shake and strain into chilled serving glass.
Add garnish and serve.",coffee,1725658638_1768343.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/e/1/e1eb640e-4897-4013-9a7d-a66b655707a7-2.png
Bruléed Latte,"1 oz. Monin Vanilla Crème Syrup
2 shot(s) espresso
Fill with steamed milk
top with sugar

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725658643_2852392.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/b/r/brul_ed_latte.png
Burnt Buttered Toffee Iced Latte,"3/4 oz. Monin Brown Butter Toffee Syrup
2 pump(s) Monin Oak Barrel Concentrated Flavor
1 oz. Monin Cold Brew Coffee Concentrate
4 oz. milk

Fill serving glass with ice.
Add remaining ingredients in the order listed.
Stir well or transfer from serving glass to other glass and back to mix.
Garnish.",coffee,1725658648_0789707.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/e/d/edb6338f-19a0-4202-9835-53a2b68ac99b-2.png
Butter Pecan Caramel Latte,"3/4 oz. Monin Butter Pecan Syrup
1/2 oz. Monin Caramel Sauce
2 shot(s) espresso
Fill with steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725658653_0173767.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/5/f/5f06f44d-779c-46f4-9aac-f07da82dab9e-2.png
Butter Pecan Macchiato,"1 oz. Monin Butter Pecan Syrup
2 shot(s) espresso
Fill milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725658658_2006874.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/d/4/d45cc43e-bf3e-4b61-836a-6bf9400c97d1-2.png
Butter Pecan Shakerato,"1/2 oz. Monin Butter Pecan Syrup
2 oz. espresso

Fill serving glass full of ice.
Pour ingredients into mixing glass with 2/3 ice in order listed.
Cap, shake and strain into serving glass with ice.
Add garnish and serve.",coffee,1725658663_0685127.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/b/f/bf55f5b9-48e2-405a-88fd-85df1358babd-2.png
Butterscotch Cappuccino,"3/4 oz. Monin Butterscotch Syrup
2 oz. espresso
5 oz. milk

Pour ingredients into serving glass in order listed.
Use spoon to top beverage with milk foam.
Add garnish and serve.",coffee,1725658667_9227638.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/d/9dd3dd64-6750-4d3b-8733-834f3b4014ea-2_1.png
Butterscotch Cookie Latte,"3/4 oz. Monin Cookie Butter® Syrup
1/4 oz. Monin Butterscotch Syrup
2 oz. espresso
Fill with:
6 oz. steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725658673_2296562.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/d/9d9296ac-82eb-47cb-a21c-437f1a218c56-2.png
Butterscotch Iced Latte,"ice
1 oz. Monin Butterscotch Syrup
2 shot(s) espresso
6 oz. 2% milk

Fill serving glass with ice.
Add remaining ingredients in the order listed.
Stir well or transfer from serving glass to other glass and back to mix.
Garnish.",coffee,1725658678_1238186.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/d/6/d678ff39-8348-4233-a1e0-eba2097c3df4-1.png
Buttery Caramel Apple Latte,"1/2 oz. Monin Caramel Apple Butter Syrup
1 oz. Monin Caramel Sauce
2 shot(s) espresso
steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725658683_0696266.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/3/e/3e1fad56-98ff-44fb-8993-ef026486b694-2.png
Café Con Leche Ube,"30 ml Monin Ube Syrup
2 shot(s) espresso
Fill with leche espumada

Mezclar los ingredientes en una taza, excepto la leche.
Remover y reservar. Vaporizar la leche en una jarra.
Servir la leche al vapor en la taza, removiendo suavemente.
Adornar.",coffee,1725658687_9415164.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/u/b/ube_latte-val.png
Cafe Magic,"1/2 oz. Monin Irish Cream Syrup
1/4 oz. Monin Amaretto Syrup
2 oz. half & half
Fill fresh brewed coffee

Fill serving glass full of hot water to warm glass.
Discard hot water and pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",coffee,1725658692_6861622.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/5/b/5b9e02e2-1c17-4ebb-b1e1-23089b6ea233-1.png
Cafe Mocha Freddo,"ice
1 1/4 oz. Monin Toasted Almond Mocha Syrup
2 shot(s) espresso
5 oz. cold milk

Fill serving glass with ice.
Add remaining ingredients.
Cap and shake vigorously, or transfer from serving glass to other glass and back.
Garnish.",coffee,1725658697_5816798.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/7/97ccf40c-75ad-46f0-92c5-2bb59f02f6b9-1.png
Campfire Coldbrew,"5 oz. cold brewed coffee
2 pump(s) Monin Oak Barrel Concentrated Flavor
3/4 oz. Monin Toasted Marshmallow Syrup
2 oz. half & half

Fill serving glass full of ice.
Pour ingredients into mixing tin in order listed.
Add ice from serving glass.
Cap, shake and pour back into serving glass.
Add garnish and serve.",coffee,1725658702_4091666.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/8/3/836c77fc-e6ea-42c8-81c7-1c733e9f077b-2.png
Candy Corn Latte,"1 oz. Monin Candy Corn Syrup
2 shot(s) espresso
12 oz. steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725658707_2309155.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/6/4/64863908-c225-446d-a282-34ee4e83d038-2.png
Candy Egg Mocha,"1/2 oz. Monin White Chocolate Sauce
1/2 oz. Monin Candied Orange Syrup
2 shot(s) espresso
Fill with steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725658712_1801176.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/5/5/55265589-b0d3-4686-8fbe-5a283b5f32fa-2.png
Candy Maize Macchiato,"1/2 oz. Monin Candy Corn Syrup
1/2 oz. Monin Dulce de Leche Sauce
2 shot(s) espresso
12 oz. steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725658717_050604.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/8/08dfcb44-8ef8-43a1-96b8-e2963d5ba809-2.png
Cappuccino Martini,"ice
1 oz. premium vodka
1/2 oz. orange liqueur
1/2 oz. Monin Roasted Hazelnut Syrup
1 oz. Monin Iced Coffee Concentrate

Fill serving glass full of ice.
Pour ingredients into mixing tin in order listed.
Add ice from serving glass.
Cap, shake and pour back into serving glass.
Add garnish and serve.",coffee,1725658721_9688792.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/f/3/f3b6cab1-3d1e-4cc6-9116-3280dae374f9-1.png
Cappuccino Milkshake,"1 shot(s) espresso
1 1/2 oz. Monin Espresso Syrup
3 scoop(s) vanilla ice cream
2 oz. cold milk
1 cup(s) ice

Fill serving glass full of ice.
Pour ingredients into blender cup in order listed.
Add ice from serving glass, cap, and blend until smooth.
Pour back into serving glass, add garnish and serve.",coffee,1725658726_693293.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/1/6/16dfc2f6-bceb-4553-b08d-e822e7ff15ea-1.png
Caramel Apple Butter Iced Coffee,"1 oz. Monin Caramel Apple Butter Syrup
5 oz. milk
2 shot(s) espresso

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",coffee,1725658731_9108746.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/8/f/8fa59f07-1232-4009-ab39-b7c32ea3b5d0-2.png
Caramel Apple Butter Latte,"1 oz. Monin Caramel Apple Butter Syrup
2 shot(s) espresso
Fill with steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725658736_8811467.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/b/2/b28f66c7-7098-445a-8b6d-4424dca246ed-2.png
Caramel Apple Countdown Latte,"1/2 oz. Monin Caramel Apple Butter Syrup
1/2 oz. Monin Cookie Butter® Syrup
2 shot(s) espresso
Fill with steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725658741_7804484.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/c/0/c0543f94-db32-4073-96d4-b69396909144-2.png
Caramel Apple Mocha Martini,"1 1/2 oz. spiced rum
3/4 oz. Monin Caramel Apple Butter Syrup
1/2 oz. Monin Dark Chocolate Sauce
1 oz. half & half

Chill serving glass.
Pour ingredients into mixing glass with 2/3 ice in order listed.
Cap, shake and strain into chilled serving glass.
Add garnish and serve.",coffee,1725658746_7130234.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/c/d/cd545709-99dc-4d6b-937f-c32c1463b90a-2.png
Caramel Iced Coffee,"ice
1 oz. Monin Iced Coffee Concentrate
1/2 oz. Monin Caramel Syrup
7 oz. cold milk

Fill serving glass full of ice.
Pour ingredients into mixing tin in order listed.
Add ice from serving glass.
Cap, shake and pour back into serving glass.
Add garnish and serve.",coffee,1725658751_5166154.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/8/f/8f090855-f00d-4839-8a42-d036564af965-1.png
